date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:27	27573/27573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:26%20GMT	https://htmldemo.net/antomi/antomi/assets/img/slider/slider13.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/slider/slider13.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:27	32601/32601	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:27%20GMT	https://htmldemo.net/antomi/antomi/assets/img/slider/slider14.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/slider/slider14.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:28	21468/21468	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:27%20GMT	https://htmldemo.net/antomi/antomi/assets/img/bg/banner9.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/bg/banner9.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:28	8047/8047	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:28%20GMT	https://htmldemo.net/antomi/antomi/assets/img/bg/banner10.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/bg/banner10.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:28	12795/12795	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:28%20GMT	https://htmldemo.net/antomi/antomi/assets/img/bg/banner11.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/bg/banner11.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:29	1030/1030	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:28%20GMT	https://htmldemo.net/antomi/antomi/assets/img/icon/categori-menu1.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/icon/categori-menu1.png	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:29	45286/45286	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:29%20GMT	https://htmldemo.net/antomi/antomi/assets/img/bg/banner12.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/bg/banner12.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:30	2679/2679	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:29%20GMT	https://htmldemo.net/antomi/antomi/assets/img/icon/categori-menu2.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/icon/categori-menu2.png	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:30	42358/42358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:30%20GMT	https://htmldemo.net/antomi/antomi/assets/img/bg/banner13.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/bg/banner13.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:30	872/872	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:30%20GMT	https://htmldemo.net/antomi/antomi/assets/img/icon/categori-menu3.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/icon/categori-menu3.png	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:31	43741/43741	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:30%20GMT	https://htmldemo.net/antomi/antomi/assets/img/bg/banner14.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/bg/banner14.jpg	(from https://htmldemo.net/antomi/antomi/index-4.html)
21:14:32	57450/57450	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:31%20GMT	https://htmldemo.net/antomi/antomi/assets/img/slider/slider17.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/slider/slider17.jpg	(from https://htmldemo.net/antomi/antomi/index-6.html)
21:14:32	34704/34704	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:32%20GMT	https://htmldemo.net/antomi/antomi/assets/img/slider/slider18.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/slider/slider18.jpg	(from https://htmldemo.net/antomi/antomi/index-6.html)
21:14:33	41804/41804	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:32%20GMT	https://htmldemo.net/antomi/antomi/assets/img/slider/slider20.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/slider/slider20.jpg	(from https://htmldemo.net/antomi/antomi/index-7.html)
21:14:33	37863/37863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:33%20GMT	https://htmldemo.net/antomi/antomi/assets/img/slider/slider19.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/slider/slider19.jpg	(from https://htmldemo.net/antomi/antomi/index-7.html)
21:14:34	21406/21406	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:34%20GMT	https://htmldemo.net/antomi/antomi/assets/img/s-product/product3.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/s-product/product3.jpg	(from https://htmldemo.net/antomi/antomi/cart.html)
21:14:34	5350/5350	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:34%20GMT	https://htmldemo.net/antomi/antomi/assets/img/icon/papyel.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/icon/papyel.png	(from https://htmldemo.net/antomi/antomi/checkout.html)
21:14:35	24499/24499	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:34%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/productbig1.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/productbig1.jpg	(from https://htmldemo.net/antomi/antomi/product-details.html)
21:14:35	678/678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:35%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/comment2.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/comment2.jpg	(from https://htmldemo.net/antomi/antomi/product-details.html)
21:14:36	70695/70695	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:35%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blogpage1.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blogpage1.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:36	49917/49917	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:36%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blogpage2.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blogpage2.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:36	45901/45901	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:36%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blogpage3.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blogpage3.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:37	77146/77146	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:36%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blogpage4.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blogpage4.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:37	78457/78457	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:37%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blogpage5.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blogpage5.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:37	1017/1017	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:37%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/comment2.png.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/comment2.png.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:38	24289/24289	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:37%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog6.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog6.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:38	34381/34381	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:38%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog7.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog7.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:38	21808/21808	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:38%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog8.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog8.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:39	19293/19293	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:38%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog9.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog9.jpg	(from https://htmldemo.net/antomi/antomi/blog.html)
21:14:40	104713/104713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:39%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog-big1.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog-big1.jpg	(from https://htmldemo.net/antomi/antomi/blog-details.html)
21:14:40	678/678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:40%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/comment3.png.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/comment3.png.jpg	(from https://htmldemo.net/antomi/antomi/blog-details.html)
21:14:41	91362/91362	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:40%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog-big2.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog-big2.jpg	(from https://htmldemo.net/antomi/antomi/blog-fullwidth.html)
21:14:41	96034/96034	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:41%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog-big3.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog-big3.jpg	(from https://htmldemo.net/antomi/antomi/blog-fullwidth.html)
21:14:41	143783/143783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:41%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog-big4.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog-big4.jpg	(from https://htmldemo.net/antomi/antomi/blog-fullwidth.html)
21:14:42	102171/102171	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:41%20GMT	https://htmldemo.net/antomi/antomi/assets/img/blog/blog-big5.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/blog/blog-big5.jpg	(from https://htmldemo.net/antomi/antomi/blog-fullwidth.html)
21:14:42	259411/259411	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:42%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/about1.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/about1.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:43	3350/3350	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:42%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/about-us-signature.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/about-us-signature.png	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:43	26718/26718	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:43%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/about-us-policy-bg.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/about-us-policy-bg.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:43	247/247	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:43%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/About_icon1.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/About_icon1.png	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:44	671/671	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:43%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/About_icon2.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/About_icon2.png	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:44	488/488	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:44%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/About_icon3.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/About_icon3.png	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:44	26073/26073	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:44%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/about2.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/about2.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:45	31123/31123	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:44%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/about3.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/about3.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:45	28135/28135	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:45%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/about4.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/about4.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:45	6219/6219	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:45%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/testimonial1.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/testimonial1.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:46	6383/6383	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:45%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/testimonial2.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/testimonial2.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:46	3355/3355	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:14:46%20GMT	https://htmldemo.net/antomi/antomi/assets/img/about/testimonial3.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/about/testimonial3.jpg	(from https://htmldemo.net/antomi/antomi/about.html)
21:14:47	1449/1449	---MCZ	200	added ('OK')	application/javascript	etag:W/%226100e828-5a9%22	https://htmldemo.net/antomi/antomi/assets/js/map.js	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/js/map.js	(from https://htmldemo.net/antomi/antomi/contact.html)
21:14:47	1327/1327	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:14:47%20GMT	https://htmldemo.net/antomi/antomi/assets/img/logo/logo-white.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/logo/logo-white.png	(from https://htmldemo.net/antomi/antomi/coming-soon.html)
